timestamp_utc,load_kw,grid_import_kw,grid_import_kwh,energy_cost_eur,grid_peak_so_far_kw,demand_increment_kw,demand_increment_cost_eur
2017-03-29 15:30:00+00:00,5.370,5.370,1.343,0.336,7.865,0.000,0.000
2017-03-29 15:45:00+00:00,4.770,4.770,1.192,0.298,7.865,0.000,0.000
2017-03-29 16:00:00+00:00,5.060,5.060,1.265,0.316,7.865,0.000,0.000
2017-03-29 16:15:00+00:00,5.090,5.090,1.272,0.318,7.865,0.000,0.000
2017-03-29 16:30:00+00:00,4.905,4.905,1.226,0.307,7.865,0.000,0.000
2017-03-29 16:45:00+00:00,5.125,5.125,1.281,0.320,7.865,0.000,0.000
2017-03-29 17:00:00+00:00,4.925,4.925,1.231,0.308,7.865,0.000,0.000
2017-03-29 17:15:00+00:00,5.170,5.170,1.292,0.323,7.865,0.000,0.000
2017-03-29 17:30:00+00:00,4.855,4.855,1.214,0.303,7.865,0.000,0.000
2017-03-29 17:45:00+00:00,5.380,5.380,1.345,0.336,7.865,0.000,0.000
2017-03-29 18:00:00+00:00,5.270,5.270,1.317,0.329,7.865,0.000,0.000
2017-03-29 18:15:00+00:00,5.130,5.130,1.282,0.321,7.865,0.000,0.000
2017-03-29 18:30:00+00:00,5.185,5.185,1.296,0.324,7.865,0.000,0.000
2017-03-29 18:45:00+00:00,5.305,5.305,1.326,0.332,7.865,0.000,0.000
2017-03-29 19:00:00+00:00,5.370,5.370,1.343,0.336,7.865,0.000,0.000
2017-03-29 19:15:00+00:00,5.905,5.905,1.476,0.369,7.865,0.000,0.000
2017-03-29 19:30:00+00:00,6.115,6.115,1.529,0.382,7.865,0.000,0.000
2017-03-29 19:45:00+00:00,5.310,5.310,1.327,0.332,7.865,0.000,0.000
2017-03-29 20:00:00+00:00,5.505,5.505,1.376,0.344,7.865,0.000,0.000
2017-03-29 20:15:00+00:00,5.845,5.845,1.461,0.365,7.865,0.000,0.000
2017-03-29 20:30:00+00:00,5.850,5.850,1.462,0.366,7.865,0.000,0.000
2017-03-29 20:45:00+00:00,5.920,5.920,1.480,0.370,7.865,0.000,0.000
2017-03-29 21:00:00+00:00,6.280,6.280,1.570,0.393,7.865,0.000,0.000
2017-03-29 21:15:00+00:00,5.815,5.815,1.454,0.363,7.865,0.000,0.000
2017-03-29 21:30:00+00:00,4.840,4.840,1.210,0.302,7.865,0.000,0.000
2017-03-29 21:45:00+00:00,4.805,4.805,1.201,0.300,7.865,0.000,0.000
2017-03-29 22:00:00+00:00,4.625,4.625,1.156,0.289,7.865,0.000,0.000
2017-03-29 22:15:00+00:00,4.170,4.170,1.042,0.261,7.865,0.000,0.000
2017-03-29 22:30:00+00:00,4.270,4.270,1.067,0.267,7.865,0.000,0.000
2017-03-29 22:45:00+00:00,3.920,3.920,0.980,0.245,7.865,0.000,0.000
2017-03-29 23:00:00+00:00,3.755,3.755,0.939,0.235,7.865,0.000,0.000
2017-03-29 23:15:00+00:00,3.730,3.730,0.932,0.233,7.865,0.000,0.000
2017-03-29 23:30:00+00:00,4.150,4.150,1.038,0.259,7.865,0.000,0.000
2017-03-29 23:45:00+00:00,3.775,3.775,0.944,0.236,7.865,0.000,0.000
2017-03-30 00:00:00+00:00,3.680,3.680,0.920,0.230,7.865,0.000,0.000
2017-03-30 00:15:00+00:00,3.410,3.410,0.853,0.213,7.865,0.000,0.000
2017-03-30 00:30:00+00:00,3.490,3.490,0.873,0.218,7.865,0.000,0.000
2017-03-30 00:45:00+00:00,3.265,3.265,0.816,0.204,7.865,0.000,0.000
2017-03-30 01:00:00+00:00,3.200,3.200,0.800,0.200,7.865,0.000,0.000
2017-03-30 01:15:00+00:00,3.325,3.325,0.831,0.208,7.865,0.000,0.000
2017-03-30 01:30:00+00:00,3.335,3.335,0.834,0.208,7.865,0.000,0.000
2017-03-30 01:45:00+00:00,3.135,3.135,0.784,0.196,7.865,0.000,0.000
2017-03-30 02:00:00+00:00,3.260,3.260,0.815,0.204,7.865,0.000,0.000
2017-03-30 02:15:00+00:00,3.235,3.235,0.809,0.202,7.865,0.000,0.000
2017-03-30 02:30:00+00:00,4.480,4.480,1.120,0.280,7.865,0.000,0.000
2017-03-30 02:45:00+00:00,4.320,4.320,1.080,0.270,7.865,0.000,0.000
2017-03-30 03:00:00+00:00,4.050,4.050,1.012,0.253,7.865,0.000,0.000
2017-03-30 03:15:00+00:00,4.160,4.160,1.040,0.260,7.865,0.000,0.000
2017-03-30 03:30:00+00:00,3.810,3.810,0.953,0.238,7.865,0.000,0.000
2017-03-30 03:45:00+00:00,2.155,2.155,0.539,0.135,7.865,0.000,0.000
2017-03-30 04:00:00+00:00,1.695,1.695,0.424,0.106,7.865,0.000,0.000
2017-03-30 04:15:00+00:00,1.510,1.510,0.378,0.094,7.865,0.000,0.000
2017-03-30 04:30:00+00:00,1.835,1.835,0.459,0.115,7.865,0.000,0.000
2017-03-30 04:45:00+00:00,1.835,1.835,0.459,0.115,7.865,0.000,0.000
2017-03-30 05:00:00+00:00,1.670,1.670,0.417,0.104,7.865,0.000,0.000
2017-03-30 05:15:00+00:00,1.815,1.815,0.454,0.113,7.865,0.000,0.000
2017-03-30 05:30:00+00:00,1.700,1.700,0.425,0.106,7.865,0.000,0.000
2017-03-30 05:45:00+00:00,1.255,1.255,0.314,0.078,7.865,0.000,0.000
2017-03-30 06:00:00+00:00,1.305,1.305,0.326,0.082,7.865,0.000,0.000
2017-03-30 06:15:00+00:00,4.200,4.200,1.050,0.263,7.865,0.000,0.000
2017-03-30 06:30:00+00:00,6.835,6.835,1.709,0.427,7.865,0.000,0.000
2017-03-30 06:45:00+00:00,5.420,5.420,1.355,0.339,7.865,0.000,0.000
2017-03-30 07:00:00+00:00,4.850,4.850,1.212,0.303,7.865,0.000,0.000
2017-03-30 07:15:00+00:00,5.310,5.310,1.327,0.332,7.865,0.000,0.000
2017-03-30 07:30:00+00:00,5.195,5.195,1.299,0.325,7.865,0.000,0.000
2017-03-30 07:45:00+00:00,5.275,5.275,1.319,0.330,7.865,0.000,0.000
2017-03-30 08:00:00+00:00,4.980,4.980,1.245,0.311,7.865,0.000,0.000
2017-03-30 08:15:00+00:00,5.035,5.035,1.259,0.315,7.865,0.000,0.000
2017-03-30 08:30:00+00:00,5.515,5.515,1.379,0.345,7.865,0.000,0.000
2017-03-30 08:45:00+00:00,5.665,5.665,1.416,0.354,7.865,0.000,0.000
2017-03-30 09:00:00+00:00,4.850,4.850,1.212,0.303,7.865,0.000,0.000
2017-03-30 09:15:00+00:00,5.390,5.390,1.347,0.337,7.865,0.000,0.000
2017-03-30 09:30:00+00:00,5.565,5.565,1.391,0.348,7.865,0.000,0.000
2017-03-30 09:45:00+00:00,5.425,5.425,1.356,0.339,7.865,0.000,0.000
2017-03-30 10:00:00+00:00,4.940,4.940,1.235,0.309,7.865,0.000,0.000
2017-03-30 10:15:00+00:00,4.890,4.890,1.222,0.306,7.865,0.000,0.000
2017-03-30 10:30:00+00:00,5.000,5.000,1.250,0.312,7.865,0.000,0.000
2017-03-30 10:45:00+00:00,5.165,5.165,1.291,0.323,7.865,0.000,0.000
2017-03-30 11:00:00+00:00,5.275,5.275,1.319,0.330,7.865,0.000,0.000
2017-03-30 11:15:00+00:00,5.390,5.390,1.347,0.337,7.865,0.000,0.000
2017-03-30 11:30:00+00:00,4.790,4.790,1.198,0.299,7.865,0.000,0.000
2017-03-30 11:45:00+00:00,5.195,5.195,1.299,0.325,7.865,0.000,0.000
2017-03-30 12:00:00+00:00,5.170,5.170,1.292,0.323,7.865,0.000,0.000
2017-03-30 12:15:00+00:00,6.185,6.185,1.546,0.387,7.865,0.000,0.000
2017-03-30 12:30:00+00:00,5.735,5.735,1.434,0.358,7.865,0.000,0.000
2017-03-30 12:45:00+00:00,5.655,5.655,1.414,0.353,7.865,0.000,0.000
2017-03-30 13:00:00+00:00,5.465,5.465,1.366,0.342,7.865,0.000,0.000
2017-03-30 13:15:00+00:00,4.685,4.685,1.171,0.293,7.865,0.000,0.000
2017-03-30 13:30:00+00:00,5.355,5.355,1.339,0.335,7.865,0.000,0.000
2017-03-30 13:45:00+00:00,4.810,4.810,1.202,0.301,7.865,0.000,0.000
2017-03-30 14:00:00+00:00,5.035,5.035,1.259,0.315,7.865,0.000,0.000
2017-03-30 14:15:00+00:00,5.035,5.035,1.259,0.315,7.865,0.000,0.000
2017-03-30 14:30:00+00:00,4.975,4.975,1.244,0.311,7.865,0.000,0.000
2017-03-30 14:45:00+00:00,4.940,4.940,1.235,0.309,7.865,0.000,0.000
2017-03-30 15:00:00+00:00,4.725,4.725,1.181,0.295,7.865,0.000,0.000
2017-03-30 15:15:00+00:00,5.700,5.700,1.425,0.356,7.865,0.000,0.000
2017-03-30 15:30:00+00:00,4.920,4.920,1.230,0.307,7.865,0.000,0.000
2017-03-30 15:45:00+00:00,5.035,5.035,1.259,0.315,7.865,0.000,0.000
2017-03-30 16:00:00+00:00,5.605,5.605,1.401,0.350,7.865,0.000,0.000
2017-03-30 16:15:00+00:00,5.875,5.875,1.469,0.367,7.865,0.000,0.000
2017-03-30 16:30:00+00:00,5.220,5.220,1.305,0.326,7.865,0.000,0.000
2017-03-30 16:45:00+00:00,5.210,5.210,1.302,0.326,7.865,0.000,0.000
2017-03-30 17:00:00+00:00,5.250,5.250,1.312,0.328,7.865,0.000,0.000
2017-03-30 17:15:00+00:00,5.715,5.715,1.429,0.357,7.865,0.000,0.000
2017-03-30 17:30:00+00:00,5.245,5.245,1.311,0.328,7.865,0.000,0.000
2017-03-30 17:45:00+00:00,6.020,6.020,1.505,0.376,7.865,0.000,0.000
2017-03-30 18:00:00+00:00,5.655,5.655,1.414,0.353,7.865,0.000,0.000
2017-03-30 18:15:00+00:00,5.165,5.165,1.291,0.323,7.865,0.000,0.000
2017-03-30 18:30:00+00:00,5.365,5.365,1.341,0.335,7.865,0.000,0.000
2017-03-30 18:45:00+00:00,5.165,5.165,1.291,0.323,7.865,0.000,0.000
2017-03-30 19:00:00+00:00,4.935,4.935,1.234,0.308,7.865,0.000,0.000
2017-03-30 19:15:00+00:00,4.890,4.890,1.222,0.306,7.865,0.000,0.000
2017-03-30 19:30:00+00:00,5.570,5.570,1.393,0.348,7.865,0.000,0.000
2017-03-30 19:45:00+00:00,5.235,5.235,1.309,0.327,7.865,0.000,0.000
2017-03-30 20:00:00+00:00,5.220,5.220,1.305,0.326,7.865,0.000,0.000
2017-03-30 20:15:00+00:00,5.525,5.525,1.381,0.345,7.865,0.000,0.000
2017-03-30 20:30:00+00:00,5.455,5.455,1.364,0.341,7.865,0.000,0.000
2017-03-30 20:45:00+00:00,5.905,5.905,1.476,0.369,7.865,0.000,0.000
2017-03-30 21:00:00+00:00,5.600,5.600,1.400,0.350,7.865,0.000,0.000
2017-03-30 21:15:00+00:00,5.640,5.640,1.410,0.352,7.865,0.000,0.000
2017-03-30 21:30:00+00:00,5.650,5.650,1.413,0.353,7.865,0.000,0.000
2017-03-30 21:45:00+00:00,5.905,5.905,1.476,0.369,7.865,0.000,0.000
2017-03-30 22:00:00+00:00,6.215,6.215,1.554,0.388,7.865,0.000,0.000
2017-03-30 22:15:00+00:00,6.275,6.275,1.569,0.392,7.865,0.000,0.000
2017-03-30 22:30:00+00:00,5.980,5.980,1.495,0.374,7.865,0.000,0.000
2017-03-30 22:45:00+00:00,5.630,5.630,1.407,0.352,7.865,0.000,0.000
2017-03-30 23:00:00+00:00,5.155,5.155,1.289,0.322,7.865,0.000,0.000
2017-03-30 23:15:00+00:00,5.255,5.255,1.314,0.328,7.865,0.000,0.000
2017-03-30 23:30:00+00:00,5.355,5.355,1.339,0.335,7.865,0.000,0.000
2017-03-30 23:45:00+00:00,5.180,5.180,1.295,0.324,7.865,0.000,0.000
2017-03-31 00:00:00+00:00,5.300,5.300,1.325,0.331,7.865,0.000,0.000
2017-03-31 00:15:00+00:00,3.950,3.950,0.988,0.247,7.865,0.000,0.000
2017-03-31 00:30:00+00:00,4.140,4.140,1.035,0.259,7.865,0.000,0.000
2017-03-31 00:45:00+00:00,4.040,4.040,1.010,0.253,7.865,0.000,0.000
2017-03-31 01:00:00+00:00,4.400,4.400,1.100,0.275,7.865,0.000,0.000
2017-03-31 01:15:00+00:00,4.390,4.390,1.097,0.274,7.865,0.000,0.000
2017-03-31 01:30:00+00:00,3.320,3.320,0.830,0.207,7.865,0.000,0.000
2017-03-31 01:45:00+00:00,2.890,2.890,0.723,0.181,7.865,0.000,0.000
2017-03-31 02:00:00+00:00,3.025,3.025,0.756,0.189,7.865,0.000,0.000
2017-03-31 02:15:00+00:00,3.440,3.440,0.860,0.215,7.865,0.000,0.000
2017-03-31 02:30:00+00:00,4.500,4.500,1.125,0.281,7.865,0.000,0.000
2017-03-31 02:45:00+00:00,4.360,4.360,1.090,0.273,7.865,0.000,0.000
2017-03-31 03:00:00+00:00,3.950,3.950,0.988,0.247,7.865,0.000,0.000
2017-03-31 03:15:00+00:00,3.300,3.300,0.825,0.206,7.865,0.000,0.000
2017-03-31 03:30:00+00:00,2.265,2.265,0.566,0.142,7.865,0.000,0.000
2017-03-31 03:45:00+00:00,2.155,2.155,0.539,0.135,7.865,0.000,0.000
2017-03-31 04:00:00+00:00,1.715,1.715,0.429,0.107,7.865,0.000,0.000
2017-03-31 04:15:00+00:00,1.785,1.785,0.446,0.112,7.865,0.000,0.000
2017-03-31 04:30:00+00:00,2.265,2.265,0.566,0.142,7.865,0.000,0.000
2017-03-31 04:45:00+00:00,2.735,2.735,0.684,0.171,7.865,0.000,0.000
2017-03-31 05:00:00+00:00,2.880,2.880,0.720,0.180,7.865,0.000,0.000
2017-03-31 05:15:00+00:00,1.935,1.935,0.484,0.121,7.865,0.000,0.000
2017-03-31 05:30:00+00:00,1.470,1.470,0.367,0.092,7.865,0.000,0.000
2017-03-31 05:45:00+00:00,1.570,1.570,0.393,0.098,7.865,0.000,0.000
2017-03-31 06:00:00+00:00,1.210,1.210,0.302,0.076,7.865,0.000,0.000
2017-03-31 06:15:00+00:00,1.040,1.040,0.260,0.065,7.865,0.000,0.000
2017-03-31 06:30:00+00:00,0.890,0.890,0.223,0.056,7.865,0.000,0.000
2017-03-31 06:45:00+00:00,0.925,0.925,0.231,0.058,7.865,0.000,0.000
2017-03-31 07:00:00+00:00,0.970,0.970,0.242,0.061,7.865,0.000,0.000
2017-03-31 07:15:00+00:00,1.935,1.935,0.484,0.121,7.865,0.000,0.000
2017-03-31 07:30:00+00:00,6.185,6.185,1.546,0.387,7.865,0.000,0.000
2017-03-31 07:45:00+00:00,4.900,4.900,1.225,0.306,7.865,0.000,0.000
2017-03-31 08:00:00+00:00,4.305,4.305,1.076,0.269,7.865,0.000,0.000
2017-03-31 08:15:00+00:00,4.470,4.470,1.117,0.279,7.865,0.000,0.000
2017-03-31 08:30:00+00:00,4.840,4.840,1.210,0.302,7.865,0.000,0.000
2017-03-31 08:45:00+00:00,4.755,4.755,1.189,0.297,7.865,0.000,0.000
2017-03-31 09:00:00+00:00,4.650,4.650,1.163,0.291,7.865,0.000,0.000
2017-03-31 09:15:00+00:00,5.035,5.035,1.259,0.315,7.865,0.000,0.000
2017-03-31 09:30:00+00:00,4.920,4.920,1.230,0.307,7.865,0.000,0.000
2017-03-31 09:45:00+00:00,4.460,4.460,1.115,0.279,7.865,0.000,0.000
2017-03-31 10:00:00+00:00,4.455,4.455,1.114,0.278,7.865,0.000,0.000
2017-03-31 10:15:00+00:00,4.270,4.270,1.067,0.267,7.865,0.000,0.000
2017-03-31 10:30:00+00:00,4.750,4.750,1.188,0.297,7.865,0.000,0.000
2017-03-31 10:45:00+00:00,4.235,4.235,1.059,0.265,7.865,0.000,0.000
2017-03-31 11:00:00+00:00,4.515,4.515,1.129,0.282,7.865,0.000,0.000
2017-03-31 11:15:00+00:00,4.655,4.655,1.164,0.291,7.865,0.000,0.000
2017-03-31 11:30:00+00:00,4.685,4.685,1.171,0.293,7.865,0.000,0.000
2017-03-31 11:45:00+00:00,4.735,4.735,1.184,0.296,7.865,0.000,0.000
2017-03-31 12:00:00+00:00,4.785,4.785,1.196,0.299,7.865,0.000,0.000
2017-03-31 12:15:00+00:00,4.815,4.815,1.204,0.301,7.865,0.000,0.000
2017-03-31 12:30:00+00:00,5.100,5.100,1.275,0.319,7.865,0.000,0.000
2017-03-31 12:45:00+00:00,4.930,4.930,1.232,0.308,7.865,0.000,0.000
2017-03-31 13:00:00+00:00,5.140,5.140,1.285,0.321,7.865,0.000,0.000
2017-03-31 13:15:00+00:00,5.040,5.040,1.260,0.315,7.865,0.000,0.000
2017-03-31 13:30:00+00:00,6.045,6.045,1.511,0.378,7.865,0.000,0.000
2017-03-31 13:45:00+00:00,5.530,5.530,1.383,0.346,7.865,0.000,0.000
2017-03-31 14:00:00+00:00,4.975,4.975,1.244,0.311,7.865,0.000,0.000
2017-03-31 14:15:00+00:00,5.040,5.040,1.260,0.315,7.865,0.000,0.000
2017-03-31 14:30:00+00:00,5.335,5.335,1.334,0.333,7.865,0.000,0.000
2017-03-31 14:45:00+00:00,4.775,4.775,1.194,0.298,7.865,0.000,0.000
2017-03-31 15:00:00+00:00,4.865,4.865,1.216,0.304,7.865,0.000,0.000
2017-03-31 15:15:00+00:00,4.890,4.890,1.222,0.306,7.865,0.000,0.000
2017-03-31 15:30:00+00:00,4.720,4.720,1.180,0.295,7.865,0.000,0.000
2017-03-31 15:45:00+00:00,4.655,4.655,1.164,0.291,7.865,0.000,0.000
2017-03-31 16:00:00+00:00,4.740,4.740,1.185,0.296,7.865,0.000,0.000
2017-03-31 16:15:00+00:00,5.000,5.000,1.250,0.312,7.865,0.000,0.000
2017-03-31 16:30:00+00:00,5.595,5.595,1.399,0.350,7.865,0.000,0.000
2017-03-31 16:45:00+00:00,4.980,4.980,1.245,0.311,7.865,0.000,0.000
2017-03-31 17:00:00+00:00,4.915,4.915,1.229,0.307,7.865,0.000,0.000
2017-03-31 17:15:00+00:00,4.980,4.980,1.245,0.311,7.865,0.000,0.000
2017-03-31 17:30:00+00:00,5.100,5.100,1.275,0.319,7.865,0.000,0.000
2017-03-31 17:45:00+00:00,4.905,4.905,1.226,0.307,7.865,0.000,0.000
2017-03-31 18:00:00+00:00,5.205,5.205,1.301,0.325,7.865,0.000,0.000
2017-03-31 18:15:00+00:00,5.490,5.490,1.373,0.343,7.865,0.000,0.000
2017-03-31 18:30:00+00:00,5.280,5.280,1.320,0.330,7.865,0.000,0.000
2017-03-31 18:45:00+00:00,5.345,5.345,1.336,0.334,7.865,0.000,0.000
2017-03-31 19:00:00+00:00,4.960,4.960,1.240,0.310,7.865,0.000,0.000
2017-03-31 19:15:00+00:00,5.375,5.375,1.344,0.336,7.865,0.000,0.000
2017-03-31 19:30:00+00:00,5.110,5.110,1.278,0.319,7.865,0.000,0.000
2017-03-31 19:45:00+00:00,5.155,5.155,1.289,0.322,7.865,0.000,0.000
2017-03-31 20:00:00+00:00,5.220,5.220,1.305,0.326,7.865,0.000,0.000
2017-03-31 20:15:00+00:00,5.350,5.350,1.337,0.334,7.865,0.000,0.000
2017-03-31 20:30:00+00:00,5.640,5.640,1.410,0.352,7.865,0.000,0.000
2017-03-31 20:45:00+00:00,5.240,5.240,1.310,0.328,7.865,0.000,0.000
2017-03-31 21:00:00+00:00,5.755,5.755,1.439,0.360,7.865,0.000,0.000
2017-03-31 21:15:00+00:00,6.040,6.040,1.510,0.378,7.865,0.000,0.000
2017-03-31 21:30:00+00:00,6.050,6.050,1.512,0.378,7.865,0.000,0.000
2017-03-31 21:45:00+00:00,5.825,5.825,1.456,0.364,7.865,0.000,0.000
2017-03-31 22:00:00+00:00,6.045,6.045,1.511,0.378,7.865,0.000,0.000
2017-03-31 22:15:00+00:00,5.580,5.580,1.395,0.349,7.865,0.000,0.000
2017-03-31 22:30:00+00:00,5.905,5.905,1.476,0.369,7.865,0.000,0.000
2017-03-31 22:45:00+00:00,5.755,5.755,1.439,0.360,7.865,0.000,0.000
2017-03-31 23:00:00+00:00,5.195,5.195,1.299,0.325,7.865,0.000,0.000
2017-03-31 23:15:00+00:00,5.090,5.090,1.272,0.318,7.865,0.000,0.000
2017-03-31 23:30:00+00:00,5.835,5.835,1.459,0.365,7.865,0.000,0.000
2017-03-31 23:45:00+00:00,5.600,5.600,1.400,0.350,7.865,0.000,0.000
2017-04-01 00:00:00+00:00,5.005,5.005,1.251,0.313,7.865,0.000,0.000
2017-04-01 00:15:00+00:00,4.605,4.605,1.151,0.288,7.865,0.000,0.000
2017-04-01 00:30:00+00:00,4.110,4.110,1.028,0.257,7.865,0.000,0.000
2017-04-01 00:45:00+00:00,3.880,3.880,0.970,0.242,7.865,0.000,0.000
2017-04-01 01:00:00+00:00,3.740,3.740,0.935,0.234,7.865,0.000,0.000
2017-04-01 01:15:00+00:00,4.210,4.210,1.052,0.263,7.865,0.000,0.000
2017-04-01 01:30:00+00:00,3.980,3.980,0.995,0.249,7.865,0.000,0.000
2017-04-01 01:45:00+00:00,3.775,3.775,0.944,0.236,7.865,0.000,0.000
2017-04-01 02:00:00+00:00,3.115,3.115,0.779,0.195,7.865,0.000,0.000
2017-04-01 02:15:00+00:00,3.320,3.320,0.830,0.207,7.865,0.000,0.000
2017-04-01 02:30:00+00:00,4.700,4.700,1.175,0.294,7.865,0.000,0.000
2017-04-01 02:45:00+00:00,4.495,4.495,1.124,0.281,7.865,0.000,0.000
2017-04-01 03:00:00+00:00,4.145,4.145,1.036,0.259,7.865,0.000,0.000
2017-04-01 03:15:00+00:00,3.505,3.505,0.876,0.219,7.865,0.000,0.000
2017-04-01 03:30:00+00:00,3.340,3.340,0.835,0.209,7.865,0.000,0.000
2017-04-01 03:45:00+00:00,3.160,3.160,0.790,0.198,7.865,0.000,0.000
2017-04-01 04:00:00+00:00,3.195,3.195,0.799,0.200,7.865,0.000,0.000
2017-04-01 04:15:00+00:00,3.055,3.055,0.764,0.191,7.865,0.000,0.000
2017-04-01 04:30:00+00:00,3.590,3.590,0.897,0.224,7.865,0.000,0.000
2017-04-01 04:45:00+00:00,3.595,3.595,0.899,0.225,7.865,0.000,0.000
2017-04-01 05:00:00+00:00,2.700,2.700,0.675,0.169,7.865,0.000,0.000
2017-04-01 05:15:00+00:00,2.140,2.140,0.535,0.134,7.865,0.000,0.000
2017-04-01 05:30:00+00:00,1.680,1.680,0.420,0.105,7.865,0.000,0.000
2017-04-01 05:45:00+00:00,1.395,1.395,0.349,0.087,7.865,0.000,0.000
2017-04-01 06:00:00+00:00,1.165,1.165,0.291,0.073,7.865,0.000,0.000
2017-04-01 06:15:00+00:00,1.095,1.095,0.274,0.068,7.865,0.000,0.000
2017-04-01 06:30:00+00:00,0.990,0.990,0.247,0.062,7.865,0.000,0.000
2017-04-01 06:45:00+00:00,0.865,0.865,0.216,0.054,7.865,0.000,0.000
2017-04-01 07:00:00+00:00,0.870,0.870,0.217,0.054,7.865,0.000,0.000
2017-04-01 07:15:00+00:00,4.145,4.145,1.036,0.259,7.865,0.000,0.000
2017-04-01 07:30:00+00:00,7.505,7.505,1.876,0.469,7.865,0.000,0.000
2017-04-01 07:45:00+00:00,4.920,4.920,1.230,0.307,7.865,0.000,0.000
2017-04-01 08:00:00+00:00,4.865,4.865,1.216,0.304,7.865,0.000,0.000
2017-04-01 08:15:00+00:00,5.850,5.850,1.462,0.366,7.865,0.000,0.000
2017-04-01 08:30:00+00:00,5.415,5.415,1.354,0.338,7.865,0.000,0.000
2017-04-01 08:45:00+00:00,4.985,4.985,1.246,0.312,7.865,0.000,0.000
2017-04-01 09:00:00+00:00,5.065,5.065,1.266,0.317,7.865,0.000,0.000
2017-04-01 09:15:00+00:00,4.950,4.950,1.238,0.309,7.865,0.000,0.000
2017-04-01 09:30:00+00:00,5.670,5.670,1.417,0.354,7.865,0.000,0.000
2017-04-01 09:45:00+00:00,6.190,6.190,1.548,0.387,7.865,0.000,0.000
2017-04-01 10:00:00+00:00,5.200,5.200,1.300,0.325,7.865,0.000,0.000
2017-04-01 10:15:00+00:00,5.210,5.210,1.302,0.326,7.865,0.000,0.000
2017-04-01 10:30:00+00:00,5.025,5.025,1.256,0.314,7.865,0.000,0.000
2017-04-01 10:45:00+00:00,4.825,4.825,1.206,0.302,7.865,0.000,0.000
2017-04-01 11:00:00+00:00,4.930,4.930,1.232,0.308,7.865,0.000,0.000
2017-04-01 11:15:00+00:00,5.385,5.385,1.346,0.337,7.865,0.000,0.000
2017-04-01 11:30:00+00:00,5.490,5.490,1.373,0.343,7.865,0.000,0.000
2017-04-01 11:45:00+00:00,4.985,4.985,1.246,0.312,7.865,0.000,0.000
2017-04-01 12:00:00+00:00,4.895,4.895,1.224,0.306,7.865,0.000,0.000
2017-04-01 12:15:00+00:00,5.235,5.235,1.309,0.327,7.865,0.000,0.000
2017-04-01 12:30:00+00:00,5.500,5.500,1.375,0.344,7.865,0.000,0.000
2017-04-01 12:45:00+00:00,5.090,5.090,1.272,0.318,7.865,0.000,0.000
2017-04-01 13:00:00+00:00,5.285,5.285,1.321,0.330,7.865,0.000,0.000
2017-04-01 13:15:00+00:00,5.125,5.125,1.281,0.320,7.865,0.000,0.000
2017-04-01 13:30:00+00:00,4.890,4.890,1.222,0.306,7.865,0.000,0.000
2017-04-01 13:45:00+00:00,5.225,5.225,1.306,0.327,7.865,0.000,0.000
2017-04-01 14:00:00+00:00,5.365,5.365,1.341,0.335,7.865,0.000,0.000
2017-04-01 14:15:00+00:00,5.545,5.545,1.386,0.347,7.865,0.000,0.000
2017-04-01 14:30:00+00:00,4.695,4.695,1.174,0.293,7.865,0.000,0.000
2017-04-01 14:45:00+00:00,4.635,4.635,1.159,0.290,7.865,0.000,0.000
2017-04-01 15:00:00+00:00,4.825,4.825,1.206,0.302,7.865,0.000,0.000
2017-04-01 15:15:00+00:00,5.190,5.190,1.298,0.324,7.865,0.000,0.000
2017-04-01 15:30:00+00:00,4.890,4.890,1.222,0.306,7.865,0.000,0.000
2017-04-01 15:45:00+00:00,5.350,5.350,1.337,0.334,7.865,0.000,0.000
2017-04-01 16:00:00+00:00,5.155,5.155,1.289,0.322,7.865,0.000,0.000
2017-04-01 16:15:00+00:00,5.555,5.555,1.389,0.347,7.865,0.000,0.000
2017-04-01 16:30:00+00:00,5.660,5.660,1.415,0.354,7.865,0.000,0.000
2017-04-01 16:45:00+00:00,5.795,5.795,1.449,0.362,7.865,0.000,0.000
2017-04-01 17:00:00+00:00,5.570,5.570,1.393,0.348,7.865,0.000,0.000
2017-04-01 17:15:00+00:00,5.540,5.540,1.385,0.346,7.865,0.000,0.000
2017-04-01 17:30:00+00:00,5.290,5.290,1.323,0.331,7.865,0.000,0.000
2017-04-01 17:45:00+00:00,5.325,5.325,1.331,0.333,7.865,0.000,0.000
2017-04-01 18:00:00+00:00,5.275,5.275,1.319,0.330,7.865,0.000,0.000
2017-04-01 18:15:00+00:00,5.250,5.250,1.312,0.328,7.865,0.000,0.000
2017-04-01 18:30:00+00:00,5.600,5.600,1.400,0.350,7.865,0.000,0.000
2017-04-01 18:45:00+00:00,5.340,5.340,1.335,0.334,7.865,0.000,0.000
2017-04-01 19:00:00+00:00,5.165,5.165,1.291,0.323,7.865,0.000,0.000
2017-04-01 19:15:00+00:00,5.940,5.940,1.485,0.371,7.865,0.000,0.000
2017-04-01 19:30:00+00:00,5.880,5.880,1.470,0.367,7.865,0.000,0.000
2017-04-01 19:45:00+00:00,6.000,6.000,1.500,0.375,7.865,0.000,0.000
2017-04-01 20:00:00+00:00,5.485,5.485,1.371,0.343,7.865,0.000,0.000
2017-04-01 20:15:00+00:00,5.345,5.345,1.336,0.334,7.865,0.000,0.000
2017-04-01 20:30:00+00:00,5.680,5.680,1.420,0.355,7.865,0.000,0.000
