start_utc,end_utc,start_berlin,end_berlin,price_eur_per_mwh,market,bidding_zone,source
2024-08-23 06:00:00+00:00,2024-08-23 07:00:00+00:00,2024-08-23 08:00:00+02:00,2024-08-23 09:00:00+02:00,43.64,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-23 07:00:00+00:00,2024-08-23 08:00:00+00:00,2024-08-23 09:00:00+02:00,2024-08-23 10:00:00+02:00,4.06,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-23 08:00:00+00:00,2024-08-23 09:00:00+00:00,2024-08-23 10:00:00+02:00,2024-08-23 11:00:00+02:00,-0.01,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-23 09:00:00+00:00,2024-08-23 10:00:00+00:00,2024-08-23 11:00:00+02:00,2024-08-23 12:00:00+02:00,-3.97,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-23 10:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-23 12:00:00+02:00,2024-08-23 13:00:00+02:00,-9.54,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-23 11:00:00+00:00,2024-08-23 12:00:00+00:00,2024-08-23 13:00:00+02:00,2024-08-23 14:00:00+02:00,-15.32,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-23 12:00:00+00:00,2024-08-23 13:00:00+00:00,2024-08-23 14:00:00+02:00,2024-08-23 15:00:00+02:00,-16.55,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-23 13:00:00+00:00,2024-08-23 14:00:00+00:00,2024-08-23 15:00:00+02:00,2024-08-23 16:00:00+02:00,-10.15,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-23 14:00:00+00:00,2024-08-23 15:00:00+00:00,2024-08-23 16:00:00+02:00,2024-08-23 17:00:00+02:00,-9.18,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-23 15:00:00+00:00,2024-08-23 16:00:00+00:00,2024-08-23 17:00:00+02:00,2024-08-23 18:00:00+02:00,-0.03,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-23 16:00:00+00:00,2024-08-23 17:00:00+00:00,2024-08-23 18:00:00+02:00,2024-08-23 19:00:00+02:00,50.2,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-23 17:00:00+00:00,2024-08-23 18:00:00+00:00,2024-08-23 19:00:00+02:00,2024-08-23 20:00:00+02:00,99.53,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-23 18:00:00+00:00,2024-08-23 19:00:00+00:00,2024-08-23 20:00:00+02:00,2024-08-23 21:00:00+02:00,118.57,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-23 19:00:00+00:00,2024-08-23 20:00:00+00:00,2024-08-23 21:00:00+02:00,2024-08-23 22:00:00+02:00,123.15,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-23 20:00:00+00:00,2024-08-23 21:00:00+00:00,2024-08-23 22:00:00+02:00,2024-08-23 23:00:00+02:00,119.54,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-23 21:00:00+00:00,2024-08-23 22:00:00+00:00,2024-08-23 23:00:00+02:00,2024-08-24 00:00:00+02:00,100.5,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-23 22:00:00+00:00,2024-08-23 23:00:00+00:00,2024-08-24 00:00:00+02:00,2024-08-24 01:00:00+02:00,110.45,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-23 23:00:00+00:00,2024-08-24 00:00:00+00:00,2024-08-24 01:00:00+02:00,2024-08-24 02:00:00+02:00,103.78,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 00:00:00+00:00,2024-08-24 01:00:00+00:00,2024-08-24 02:00:00+02:00,2024-08-24 03:00:00+02:00,100.42,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 01:00:00+00:00,2024-08-24 02:00:00+00:00,2024-08-24 03:00:00+02:00,2024-08-24 04:00:00+02:00,100.28,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 02:00:00+00:00,2024-08-24 03:00:00+00:00,2024-08-24 04:00:00+02:00,2024-08-24 05:00:00+02:00,100.9,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 03:00:00+00:00,2024-08-24 04:00:00+00:00,2024-08-24 05:00:00+02:00,2024-08-24 06:00:00+02:00,105.4,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 04:00:00+00:00,2024-08-24 05:00:00+00:00,2024-08-24 06:00:00+02:00,2024-08-24 07:00:00+02:00,101.02,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 05:00:00+00:00,2024-08-24 06:00:00+00:00,2024-08-24 07:00:00+02:00,2024-08-24 08:00:00+02:00,102.23,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 06:00:00+00:00,2024-08-24 07:00:00+00:00,2024-08-24 08:00:00+02:00,2024-08-24 09:00:00+02:00,76.22,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 07:00:00+00:00,2024-08-24 08:00:00+00:00,2024-08-24 09:00:00+02:00,2024-08-24 10:00:00+02:00,15.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 08:00:00+00:00,2024-08-24 09:00:00+00:00,2024-08-24 10:00:00+02:00,2024-08-24 11:00:00+02:00,-0.03,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 09:00:00+00:00,2024-08-24 10:00:00+00:00,2024-08-24 11:00:00+02:00,2024-08-24 12:00:00+02:00,-6.85,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 10:00:00+00:00,2024-08-24 11:00:00+00:00,2024-08-24 12:00:00+02:00,2024-08-24 13:00:00+02:00,-18.68,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 11:00:00+00:00,2024-08-24 12:00:00+00:00,2024-08-24 13:00:00+02:00,2024-08-24 14:00:00+02:00,-40.09,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 12:00:00+00:00,2024-08-24 13:00:00+00:00,2024-08-24 14:00:00+02:00,2024-08-24 15:00:00+02:00,-44.18,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 13:00:00+00:00,2024-08-24 14:00:00+00:00,2024-08-24 15:00:00+02:00,2024-08-24 16:00:00+02:00,-27.64,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 14:00:00+00:00,2024-08-24 15:00:00+00:00,2024-08-24 16:00:00+02:00,2024-08-24 17:00:00+02:00,-8.15,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 15:00:00+00:00,2024-08-24 16:00:00+00:00,2024-08-24 17:00:00+02:00,2024-08-24 18:00:00+02:00,-0.99,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 16:00:00+00:00,2024-08-24 17:00:00+00:00,2024-08-24 18:00:00+02:00,2024-08-24 19:00:00+02:00,71.68,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 17:00:00+00:00,2024-08-24 18:00:00+00:00,2024-08-24 19:00:00+02:00,2024-08-24 20:00:00+02:00,91.52,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 18:00:00+00:00,2024-08-24 19:00:00+00:00,2024-08-24 20:00:00+02:00,2024-08-24 21:00:00+02:00,80.08,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 19:00:00+00:00,2024-08-24 20:00:00+00:00,2024-08-24 21:00:00+02:00,2024-08-24 22:00:00+02:00,68.91,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 20:00:00+00:00,2024-08-24 21:00:00+00:00,2024-08-24 22:00:00+02:00,2024-08-24 23:00:00+02:00,64.14,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 21:00:00+00:00,2024-08-24 22:00:00+00:00,2024-08-24 23:00:00+02:00,2024-08-25 00:00:00+02:00,50.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 22:00:00+00:00,2024-08-24 23:00:00+00:00,2024-08-25 00:00:00+02:00,2024-08-25 01:00:00+02:00,0.37,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-24 23:00:00+00:00,2024-08-25 00:00:00+00:00,2024-08-25 01:00:00+02:00,2024-08-25 02:00:00+02:00,-0.02,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 00:00:00+00:00,2024-08-25 01:00:00+00:00,2024-08-25 02:00:00+02:00,2024-08-25 03:00:00+02:00,-0.34,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 01:00:00+00:00,2024-08-25 02:00:00+00:00,2024-08-25 03:00:00+02:00,2024-08-25 04:00:00+02:00,-1.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 02:00:00+00:00,2024-08-25 03:00:00+00:00,2024-08-25 04:00:00+02:00,2024-08-25 05:00:00+02:00,-0.89,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 03:00:00+00:00,2024-08-25 04:00:00+00:00,2024-08-25 05:00:00+02:00,2024-08-25 06:00:00+02:00,-0.42,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 04:00:00+00:00,2024-08-25 05:00:00+00:00,2024-08-25 06:00:00+02:00,2024-08-25 07:00:00+02:00,-0.05,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 05:00:00+00:00,2024-08-25 06:00:00+00:00,2024-08-25 07:00:00+02:00,2024-08-25 08:00:00+02:00,-0.01,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 06:00:00+00:00,2024-08-25 07:00:00+00:00,2024-08-25 08:00:00+02:00,2024-08-25 09:00:00+02:00,-0.01,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 07:00:00+00:00,2024-08-25 08:00:00+00:00,2024-08-25 09:00:00+02:00,2024-08-25 10:00:00+02:00,-1.39,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 08:00:00+00:00,2024-08-25 09:00:00+00:00,2024-08-25 10:00:00+02:00,2024-08-25 11:00:00+02:00,-6.07,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 09:00:00+00:00,2024-08-25 10:00:00+00:00,2024-08-25 11:00:00+02:00,2024-08-25 12:00:00+02:00,-10.1,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 10:00:00+00:00,2024-08-25 11:00:00+00:00,2024-08-25 12:00:00+02:00,2024-08-25 13:00:00+02:00,-15.5,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 11:00:00+00:00,2024-08-25 12:00:00+00:00,2024-08-25 13:00:00+02:00,2024-08-25 14:00:00+02:00,-20.01,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 12:00:00+00:00,2024-08-25 13:00:00+00:00,2024-08-25 14:00:00+02:00,2024-08-25 15:00:00+02:00,-19.83,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 13:00:00+00:00,2024-08-25 14:00:00+00:00,2024-08-25 15:00:00+02:00,2024-08-25 16:00:00+02:00,-10.15,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 14:00:00+00:00,2024-08-25 15:00:00+00:00,2024-08-25 16:00:00+02:00,2024-08-25 17:00:00+02:00,-5.01,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 15:00:00+00:00,2024-08-25 16:00:00+00:00,2024-08-25 17:00:00+02:00,2024-08-25 18:00:00+02:00,1.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 16:00:00+00:00,2024-08-25 17:00:00+00:00,2024-08-25 18:00:00+02:00,2024-08-25 19:00:00+02:00,87.04,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 17:00:00+00:00,2024-08-25 18:00:00+00:00,2024-08-25 19:00:00+02:00,2024-08-25 20:00:00+02:00,110.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 18:00:00+00:00,2024-08-25 19:00:00+00:00,2024-08-25 20:00:00+02:00,2024-08-25 21:00:00+02:00,119.45,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 19:00:00+00:00,2024-08-25 20:00:00+00:00,2024-08-25 21:00:00+02:00,2024-08-25 22:00:00+02:00,105.49,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 20:00:00+00:00,2024-08-25 21:00:00+00:00,2024-08-25 22:00:00+02:00,2024-08-25 23:00:00+02:00,99.7,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 21:00:00+00:00,2024-08-25 22:00:00+00:00,2024-08-25 23:00:00+02:00,2024-08-26 00:00:00+02:00,92.48,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 22:00:00+00:00,2024-08-25 23:00:00+00:00,2024-08-26 00:00:00+02:00,2024-08-26 01:00:00+02:00,92.75,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-25 23:00:00+00:00,2024-08-26 00:00:00+00:00,2024-08-26 01:00:00+02:00,2024-08-26 02:00:00+02:00,85.65,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 00:00:00+00:00,2024-08-26 01:00:00+00:00,2024-08-26 02:00:00+02:00,2024-08-26 03:00:00+02:00,80.94,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 01:00:00+00:00,2024-08-26 02:00:00+00:00,2024-08-26 03:00:00+02:00,2024-08-26 04:00:00+02:00,83.36,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 02:00:00+00:00,2024-08-26 03:00:00+00:00,2024-08-26 04:00:00+02:00,2024-08-26 05:00:00+02:00,82.43,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 03:00:00+00:00,2024-08-26 04:00:00+00:00,2024-08-26 05:00:00+02:00,2024-08-26 06:00:00+02:00,83.48,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 04:00:00+00:00,2024-08-26 05:00:00+00:00,2024-08-26 06:00:00+02:00,2024-08-26 07:00:00+02:00,113.11,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 05:00:00+00:00,2024-08-26 06:00:00+00:00,2024-08-26 07:00:00+02:00,2024-08-26 08:00:00+02:00,153.69,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 06:00:00+00:00,2024-08-26 07:00:00+00:00,2024-08-26 08:00:00+02:00,2024-08-26 09:00:00+02:00,130.97,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 07:00:00+00:00,2024-08-26 08:00:00+00:00,2024-08-26 09:00:00+02:00,2024-08-26 10:00:00+02:00,98.93,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 08:00:00+00:00,2024-08-26 09:00:00+00:00,2024-08-26 10:00:00+02:00,2024-08-26 11:00:00+02:00,77.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 09:00:00+00:00,2024-08-26 10:00:00+00:00,2024-08-26 11:00:00+02:00,2024-08-26 12:00:00+02:00,65.31,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 10:00:00+00:00,2024-08-26 11:00:00+00:00,2024-08-26 12:00:00+02:00,2024-08-26 13:00:00+02:00,23.07,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 11:00:00+00:00,2024-08-26 12:00:00+00:00,2024-08-26 13:00:00+02:00,2024-08-26 14:00:00+02:00,17.55,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 12:00:00+00:00,2024-08-26 13:00:00+00:00,2024-08-26 14:00:00+02:00,2024-08-26 15:00:00+02:00,42.88,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 13:00:00+00:00,2024-08-26 14:00:00+00:00,2024-08-26 15:00:00+02:00,2024-08-26 16:00:00+02:00,71.05,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 14:00:00+00:00,2024-08-26 15:00:00+00:00,2024-08-26 16:00:00+02:00,2024-08-26 17:00:00+02:00,88.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 15:00:00+00:00,2024-08-26 16:00:00+00:00,2024-08-26 17:00:00+02:00,2024-08-26 18:00:00+02:00,99.47,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 16:00:00+00:00,2024-08-26 17:00:00+00:00,2024-08-26 18:00:00+02:00,2024-08-26 19:00:00+02:00,116.82,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 17:00:00+00:00,2024-08-26 18:00:00+00:00,2024-08-26 19:00:00+02:00,2024-08-26 20:00:00+02:00,190.31,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 18:00:00+00:00,2024-08-26 19:00:00+00:00,2024-08-26 20:00:00+02:00,2024-08-26 21:00:00+02:00,231.06,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 19:00:00+00:00,2024-08-26 20:00:00+00:00,2024-08-26 21:00:00+02:00,2024-08-26 22:00:00+02:00,143.82,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 20:00:00+00:00,2024-08-26 21:00:00+00:00,2024-08-26 22:00:00+02:00,2024-08-26 23:00:00+02:00,110.86,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 21:00:00+00:00,2024-08-26 22:00:00+00:00,2024-08-26 23:00:00+02:00,2024-08-27 00:00:00+02:00,107.54,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 22:00:00+00:00,2024-08-26 23:00:00+00:00,2024-08-27 00:00:00+02:00,2024-08-27 01:00:00+02:00,98.41,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-26 23:00:00+00:00,2024-08-27 00:00:00+00:00,2024-08-27 01:00:00+02:00,2024-08-27 02:00:00+02:00,89.91,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 00:00:00+00:00,2024-08-27 01:00:00+00:00,2024-08-27 02:00:00+02:00,2024-08-27 03:00:00+02:00,86.45,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 01:00:00+00:00,2024-08-27 02:00:00+00:00,2024-08-27 03:00:00+02:00,2024-08-27 04:00:00+02:00,87.3,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 02:00:00+00:00,2024-08-27 03:00:00+00:00,2024-08-27 04:00:00+02:00,2024-08-27 05:00:00+02:00,89.1,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 03:00:00+00:00,2024-08-27 04:00:00+00:00,2024-08-27 05:00:00+02:00,2024-08-27 06:00:00+02:00,100.16,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 04:00:00+00:00,2024-08-27 05:00:00+00:00,2024-08-27 06:00:00+02:00,2024-08-27 07:00:00+02:00,125.76,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 05:00:00+00:00,2024-08-27 06:00:00+00:00,2024-08-27 07:00:00+02:00,2024-08-27 08:00:00+02:00,137.99,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 06:00:00+00:00,2024-08-27 07:00:00+00:00,2024-08-27 08:00:00+02:00,2024-08-27 09:00:00+02:00,116.01,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 07:00:00+00:00,2024-08-27 08:00:00+00:00,2024-08-27 09:00:00+02:00,2024-08-27 10:00:00+02:00,89.94,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 08:00:00+00:00,2024-08-27 09:00:00+00:00,2024-08-27 10:00:00+02:00,2024-08-27 11:00:00+02:00,73.72,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 09:00:00+00:00,2024-08-27 10:00:00+00:00,2024-08-27 11:00:00+02:00,2024-08-27 12:00:00+02:00,29.13,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 10:00:00+00:00,2024-08-27 11:00:00+00:00,2024-08-27 12:00:00+02:00,2024-08-27 13:00:00+02:00,5.07,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 11:00:00+00:00,2024-08-27 12:00:00+00:00,2024-08-27 13:00:00+02:00,2024-08-27 14:00:00+02:00,1.18,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 12:00:00+00:00,2024-08-27 13:00:00+00:00,2024-08-27 14:00:00+02:00,2024-08-27 15:00:00+02:00,2.33,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 13:00:00+00:00,2024-08-27 14:00:00+00:00,2024-08-27 15:00:00+02:00,2024-08-27 16:00:00+02:00,23.45,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 14:00:00+00:00,2024-08-27 15:00:00+00:00,2024-08-27 16:00:00+02:00,2024-08-27 17:00:00+02:00,52.5,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 15:00:00+00:00,2024-08-27 16:00:00+00:00,2024-08-27 17:00:00+02:00,2024-08-27 18:00:00+02:00,88.71,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 16:00:00+00:00,2024-08-27 17:00:00+00:00,2024-08-27 18:00:00+02:00,2024-08-27 19:00:00+02:00,116.06,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 17:00:00+00:00,2024-08-27 18:00:00+00:00,2024-08-27 19:00:00+02:00,2024-08-27 20:00:00+02:00,232.25,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 18:00:00+00:00,2024-08-27 19:00:00+00:00,2024-08-27 20:00:00+02:00,2024-08-27 21:00:00+02:00,217.92,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 19:00:00+00:00,2024-08-27 20:00:00+00:00,2024-08-27 21:00:00+02:00,2024-08-27 22:00:00+02:00,120.52,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 20:00:00+00:00,2024-08-27 21:00:00+00:00,2024-08-27 22:00:00+02:00,2024-08-27 23:00:00+02:00,105.21,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 21:00:00+00:00,2024-08-27 22:00:00+00:00,2024-08-27 23:00:00+02:00,2024-08-28 00:00:00+02:00,92.47,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 22:00:00+00:00,2024-08-27 23:00:00+00:00,2024-08-28 00:00:00+02:00,2024-08-28 01:00:00+02:00,90.47,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-27 23:00:00+00:00,2024-08-28 00:00:00+00:00,2024-08-28 01:00:00+02:00,2024-08-28 02:00:00+02:00,91.31,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 00:00:00+00:00,2024-08-28 01:00:00+00:00,2024-08-28 02:00:00+02:00,2024-08-28 03:00:00+02:00,87.48,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 01:00:00+00:00,2024-08-28 02:00:00+00:00,2024-08-28 03:00:00+02:00,2024-08-28 04:00:00+02:00,89.2,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 02:00:00+00:00,2024-08-28 03:00:00+00:00,2024-08-28 04:00:00+02:00,2024-08-28 05:00:00+02:00,91.74,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 03:00:00+00:00,2024-08-28 04:00:00+00:00,2024-08-28 05:00:00+02:00,2024-08-28 06:00:00+02:00,92.35,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 04:00:00+00:00,2024-08-28 05:00:00+00:00,2024-08-28 06:00:00+02:00,2024-08-28 07:00:00+02:00,114.99,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 05:00:00+00:00,2024-08-28 06:00:00+00:00,2024-08-28 07:00:00+02:00,2024-08-28 08:00:00+02:00,128.57,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 06:00:00+00:00,2024-08-28 07:00:00+00:00,2024-08-28 08:00:00+02:00,2024-08-28 09:00:00+02:00,121.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 07:00:00+00:00,2024-08-28 08:00:00+00:00,2024-08-28 09:00:00+02:00,2024-08-28 10:00:00+02:00,105.4,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 08:00:00+00:00,2024-08-28 09:00:00+00:00,2024-08-28 10:00:00+02:00,2024-08-28 11:00:00+02:00,87.56,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 09:00:00+00:00,2024-08-28 10:00:00+00:00,2024-08-28 11:00:00+02:00,2024-08-28 12:00:00+02:00,68.78,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 10:00:00+00:00,2024-08-28 11:00:00+00:00,2024-08-28 12:00:00+02:00,2024-08-28 13:00:00+02:00,35.14,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 11:00:00+00:00,2024-08-28 12:00:00+00:00,2024-08-28 13:00:00+02:00,2024-08-28 14:00:00+02:00,10.4,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 12:00:00+00:00,2024-08-28 13:00:00+00:00,2024-08-28 14:00:00+02:00,2024-08-28 15:00:00+02:00,8.17,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 13:00:00+00:00,2024-08-28 14:00:00+00:00,2024-08-28 15:00:00+02:00,2024-08-28 16:00:00+02:00,54.84,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 14:00:00+00:00,2024-08-28 15:00:00+00:00,2024-08-28 16:00:00+02:00,2024-08-28 17:00:00+02:00,78.56,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 15:00:00+00:00,2024-08-28 16:00:00+00:00,2024-08-28 17:00:00+02:00,2024-08-28 18:00:00+02:00,92.37,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 16:00:00+00:00,2024-08-28 17:00:00+00:00,2024-08-28 18:00:00+02:00,2024-08-28 19:00:00+02:00,111.57,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 17:00:00+00:00,2024-08-28 18:00:00+00:00,2024-08-28 19:00:00+02:00,2024-08-28 20:00:00+02:00,201.91,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 18:00:00+00:00,2024-08-28 19:00:00+00:00,2024-08-28 20:00:00+02:00,2024-08-28 21:00:00+02:00,204.03,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 19:00:00+00:00,2024-08-28 20:00:00+00:00,2024-08-28 21:00:00+02:00,2024-08-28 22:00:00+02:00,124.84,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 20:00:00+00:00,2024-08-28 21:00:00+00:00,2024-08-28 22:00:00+02:00,2024-08-28 23:00:00+02:00,111.76,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 21:00:00+00:00,2024-08-28 22:00:00+00:00,2024-08-28 23:00:00+02:00,2024-08-29 00:00:00+02:00,99.7,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 22:00:00+00:00,2024-08-28 23:00:00+00:00,2024-08-29 00:00:00+02:00,2024-08-29 01:00:00+02:00,93.53,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-28 23:00:00+00:00,2024-08-29 00:00:00+00:00,2024-08-29 01:00:00+02:00,2024-08-29 02:00:00+02:00,93.98,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-29 00:00:00+00:00,2024-08-29 01:00:00+00:00,2024-08-29 02:00:00+02:00,2024-08-29 03:00:00+02:00,89.81,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-29 01:00:00+00:00,2024-08-29 02:00:00+00:00,2024-08-29 03:00:00+02:00,2024-08-29 04:00:00+02:00,88.68,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-29 02:00:00+00:00,2024-08-29 03:00:00+00:00,2024-08-29 04:00:00+02:00,2024-08-29 05:00:00+02:00,89.37,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-29 03:00:00+00:00,2024-08-29 04:00:00+00:00,2024-08-29 05:00:00+02:00,2024-08-29 06:00:00+02:00,101.23,Day-ahead auction,Germany/Luxembourg,SMARD
2024-08-29 04:00:00+00:00,2024-08-29 05:00:00+00:00,2024-08-29 06:00:00+02:00,2024-08-29 07:00:00+02:00,125.46,Day-ahead auction,Germany/Luxembourg,SMARD
