timestamp_utc,action_kw,actual_kw,charge_ac_kwh,discharge_ac_kwh,loss_kwh,soc_kwh,soc_fraction,capacity_kwh
2024-03-07 04:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-07 04:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-07 04:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-07 04:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-07 05:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-07 05:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-07 05:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-07 05:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-07 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-07 06:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-07 06:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-07 06:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-07 07:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-07 07:15:00+00:00,2.728,2.728,0.682,0.000,0.035,3.137,0.063,49.795
2024-03-07 07:30:00+00:00,2.386,2.386,0.597,0.000,0.031,3.702,0.074,49.795
2024-03-07 07:45:00+00:00,3.539,3.539,0.885,0.000,0.046,4.541,0.091,49.795
2024-03-07 08:00:00+00:00,2.684,2.684,0.671,0.000,0.035,5.177,0.104,49.795
2024-03-07 08:15:00+00:00,0.570,0.570,0.143,0.000,0.007,5.312,0.107,49.795
2024-03-07 08:30:00+00:00,0.211,0.211,0.053,0.000,0.003,5.362,0.108,49.795
2024-03-07 08:45:00+00:00,-0.795,-0.795,0.000,0.199,0.008,5.155,0.104,49.795
2024-03-07 09:00:00+00:00,-0.808,-0.808,0.000,0.202,0.008,4.945,0.099,49.795
2024-03-07 09:15:00+00:00,1.210,1.210,0.303,0.000,0.016,5.231,0.105,49.795
2024-03-07 09:30:00+00:00,3.282,3.282,0.821,0.000,0.043,6.009,0.121,49.795
2024-03-07 09:45:00+00:00,6.212,6.212,1.553,0.000,0.081,7.480,0.150,49.795
2024-03-07 10:00:00+00:00,4.866,4.866,1.217,0.000,0.064,8.633,0.173,49.795
2024-03-07 10:15:00+00:00,7.757,7.757,1.939,0.000,0.101,10.471,0.210,49.795
2024-03-07 10:30:00+00:00,14.856,14.856,3.714,0.000,0.193,13.993,0.281,49.795
2024-03-07 10:45:00+00:00,15.105,15.105,3.776,0.000,0.195,17.574,0.353,49.795
2024-03-07 11:00:00+00:00,23.862,21.744,5.436,0.000,0.279,22.731,0.456,49.795
2024-03-07 11:15:00+00:00,11.355,11.355,2.839,0.000,0.144,25.426,0.511,49.795
2024-03-07 11:30:00+00:00,12.338,12.338,3.084,0.000,0.155,28.355,0.569,49.795
2024-03-07 11:45:00+00:00,7.569,7.569,1.892,0.000,0.094,30.152,0.606,49.795
2024-03-07 12:00:00+00:00,1.873,1.873,0.468,0.000,0.023,30.597,0.614,49.795
2024-03-07 12:15:00+00:00,2.804,2.804,0.701,0.000,0.034,31.264,0.628,49.795
2024-03-07 12:30:00+00:00,4.432,4.432,1.108,0.000,0.054,32.318,0.649,49.795
2024-03-07 12:45:00+00:00,2.866,2.866,0.717,0.000,0.034,33.000,0.663,49.795
2024-03-07 13:00:00+00:00,1.232,1.232,0.308,0.000,0.015,33.294,0.669,49.795
2024-03-07 13:15:00+00:00,3.881,3.881,0.970,0.000,0.046,34.218,0.687,49.795
2024-03-07 13:30:00+00:00,6.824,6.824,1.706,0.000,0.080,35.844,0.720,49.795
2024-03-07 13:45:00+00:00,9.035,9.035,2.259,0.000,0.105,37.998,0.763,49.795
2024-03-07 14:00:00+00:00,5.583,5.583,1.396,0.000,0.064,39.330,0.790,49.795
2024-03-07 14:15:00+00:00,7.892,7.892,1.973,0.000,0.090,41.213,0.828,49.795
2024-03-07 14:30:00+00:00,4.081,4.081,1.020,0.000,0.046,42.188,0.847,49.795
2024-03-07 14:45:00+00:00,2.770,2.770,0.692,0.000,0.031,42.849,0.861,49.795
2024-03-07 15:00:00+00:00,3.197,3.197,0.799,0.000,0.035,43.613,0.876,49.795
2024-03-07 15:15:00+00:00,1.815,1.815,0.454,0.000,0.020,44.047,0.885,49.795
2024-03-07 15:30:00+00:00,3.349,3.349,0.837,0.000,0.037,44.847,0.901,49.795
2024-03-07 15:45:00+00:00,3.528,3.528,0.882,0.000,0.038,45.691,0.918,49.795
2024-03-07 16:00:00+00:00,2.777,2.777,0.694,0.000,0.030,46.355,0.931,49.795
2024-03-07 16:15:00+00:00,-3.602,-3.602,0.000,0.901,0.038,45.417,0.912,49.795
2024-03-07 16:30:00+00:00,-4.857,-4.857,0.000,1.214,0.051,44.152,0.887,49.795
2024-03-07 16:45:00+00:00,-4.603,-4.603,0.000,1.151,0.048,42.954,0.863,49.795
2024-03-07 17:00:00+00:00,-4.700,-4.700,0.000,1.175,0.049,41.730,0.838,49.795
2024-03-07 17:15:00+00:00,-5.075,-5.075,0.000,1.269,0.053,40.408,0.811,49.795
2024-03-07 17:30:00+00:00,-4.960,-4.960,0.000,1.240,0.052,39.116,0.786,49.795
2024-03-07 17:45:00+00:00,-5.030,-5.030,0.000,1.258,0.052,37.807,0.759,49.795
2024-03-07 18:00:00+00:00,-5.765,-5.765,0.000,1.441,0.060,36.305,0.729,49.795
2024-03-07 18:15:00+00:00,-4.870,-4.870,0.000,1.218,0.051,35.037,0.704,49.795
2024-03-07 18:30:00+00:00,-4.890,-4.890,0.000,1.222,0.051,33.764,0.678,49.795
2024-03-07 18:45:00+00:00,-5.230,-5.230,0.000,1.308,0.054,32.402,0.651,49.795
2024-03-07 19:00:00+00:00,-5.590,-5.590,0.000,1.397,0.058,30.946,0.621,49.795
2024-03-07 19:15:00+00:00,-5.420,-5.420,0.000,1.355,0.056,29.534,0.593,49.795
2024-03-07 19:30:00+00:00,-5.320,-5.320,0.000,1.330,0.055,28.149,0.565,49.795
2024-03-07 19:45:00+00:00,-5.215,-5.215,0.000,1.304,0.054,26.791,0.538,49.795
2024-03-07 20:00:00+00:00,-5.915,-5.915,0.000,1.479,0.062,25.251,0.507,49.795
2024-03-07 20:15:00+00:00,-5.660,-5.660,0.000,1.415,0.059,23.777,0.477,49.795
2024-03-07 20:30:00+00:00,-5.585,-5.585,0.000,1.396,0.058,22.322,0.448,49.795
2024-03-07 20:45:00+00:00,-5.310,-5.310,0.000,1.327,0.055,20.939,0.421,49.795
2024-03-07 21:00:00+00:00,-5.255,-5.255,0.000,1.314,0.055,19.571,0.393,49.795
2024-03-07 21:15:00+00:00,-6.095,-6.095,0.000,1.524,0.063,17.984,0.361,49.795
2024-03-07 21:30:00+00:00,-5.760,-5.760,0.000,1.440,0.060,16.484,0.331,49.795
2024-03-07 21:45:00+00:00,-5.390,-5.390,0.000,1.347,0.056,15.080,0.303,49.795
2024-03-07 22:00:00+00:00,-5.380,-5.380,0.000,1.345,0.056,13.679,0.275,49.795
2024-03-07 22:15:00+00:00,-5.190,-5.190,0.000,1.298,0.054,12.327,0.248,49.795
2024-03-07 22:30:00+00:00,-5.005,-5.005,0.000,1.251,0.052,11.024,0.221,49.795
2024-03-07 22:45:00+00:00,-4.355,-4.355,0.000,1.089,0.045,9.890,0.199,49.795
2024-03-07 23:00:00+00:00,-4.330,-4.330,0.000,1.083,0.045,8.762,0.176,49.795
2024-03-07 23:15:00+00:00,-4.110,-4.110,0.000,1.028,0.043,7.692,0.154,49.795
2024-03-07 23:30:00+00:00,-3.885,-3.885,0.000,0.971,0.040,6.680,0.134,49.795
2024-03-07 23:45:00+00:00,-3.665,-3.665,0.000,0.916,0.038,5.726,0.115,49.795
2024-03-08 00:00:00+00:00,-4.465,-4.465,0.000,1.116,0.047,4.563,0.092,49.795
2024-03-08 00:15:00+00:00,-3.830,-3.830,0.000,0.958,0.040,3.566,0.072,49.795
2024-03-08 00:30:00+00:00,-3.605,-3.605,0.000,0.901,0.038,2.627,0.053,49.795
2024-03-08 00:45:00+00:00,-0.527,-0.527,0.000,0.132,0.005,2.490,0.050,49.795
2024-03-08 01:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 01:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 01:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 01:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 02:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 02:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 02:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 02:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 03:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 03:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 03:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 03:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 04:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 04:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 04:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 04:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 05:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 05:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 05:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 05:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 06:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 06:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 06:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 07:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 07:15:00+00:00,0.087,0.087,0.022,0.000,0.001,2.510,0.050,49.795
2024-03-08 07:30:00+00:00,-0.080,-0.079,0.000,0.020,0.001,2.490,0.050,49.795
2024-03-08 07:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 08:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 08:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 08:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 08:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 09:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 09:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 09:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 09:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 10:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 10:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 10:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 10:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 11:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 11:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 11:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 11:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 12:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 12:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 12:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 13:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-08 13:15:00+00:00,21.133,21.133,5.283,0.000,0.245,7.528,0.151,49.795
2024-03-08 13:30:00+00:00,0.000,0.000,0.000,0.000,0.000,7.528,0.151,49.795
2024-03-08 13:45:00+00:00,26.422,26.422,6.606,0.000,0.295,13.839,0.278,49.795
2024-03-08 14:00:00+00:00,24.505,24.505,6.126,0.000,0.269,19.696,0.396,49.795
2024-03-08 14:15:00+00:00,22.599,22.599,5.650,0.000,0.244,25.102,0.504,49.795
2024-03-08 14:30:00+00:00,20.325,20.325,5.081,0.000,0.215,29.968,0.602,49.795
2024-03-08 14:45:00+00:00,18.084,18.084,4.521,0.000,0.188,34.301,0.689,49.795
2024-03-08 15:00:00+00:00,15.849,15.849,3.962,0.000,0.162,38.102,0.765,49.795
2024-03-08 15:15:00+00:00,12.921,12.921,3.230,0.000,0.130,41.202,0.827,49.795
2024-03-08 15:30:00+00:00,10.609,10.609,2.652,0.000,0.106,43.748,0.879,49.795
2024-03-08 15:45:00+00:00,7.343,7.343,1.836,0.000,0.073,45.511,0.914,49.795
2024-03-08 16:00:00+00:00,4.871,4.871,1.218,0.000,0.049,46.679,0.937,49.795
2024-03-08 16:15:00+00:00,1.879,1.879,0.470,0.000,0.019,47.130,0.946,49.795
2024-03-08 16:30:00+00:00,0.190,0.190,0.047,0.000,0.002,47.176,0.947,49.795
2024-03-08 16:45:00+00:00,-2.478,-2.478,0.000,0.620,0.026,46.531,0.934,49.795
2024-03-08 17:00:00+00:00,-4.594,-4.594,0.000,1.148,0.048,45.334,0.910,49.795
2024-03-08 17:15:00+00:00,-5.175,-5.175,0.000,1.294,0.054,43.987,0.883,49.795
2024-03-08 17:30:00+00:00,-5.145,-5.145,0.000,1.286,0.054,42.647,0.856,49.795
2024-03-08 17:45:00+00:00,-5.085,-5.085,0.000,1.271,0.053,41.323,0.830,49.795
2024-03-08 18:00:00+00:00,-5.090,-5.090,0.000,1.272,0.053,39.997,0.803,49.795
2024-03-08 18:15:00+00:00,-6.060,-6.060,0.000,1.515,0.063,38.419,0.772,49.795
2024-03-08 18:30:00+00:00,-5.585,-5.585,0.000,1.396,0.058,36.965,0.742,49.795
2024-03-08 18:45:00+00:00,-5.265,-5.265,0.000,1.316,0.055,35.593,0.715,49.795
2024-03-08 19:00:00+00:00,-5.540,-5.540,0.000,1.385,0.058,34.151,0.686,49.795
2024-03-08 19:15:00+00:00,-5.640,-5.640,0.000,1.410,0.059,32.682,0.656,49.795
2024-03-08 19:30:00+00:00,-5.915,-5.915,0.000,1.479,0.062,31.142,0.625,49.795
2024-03-08 19:45:00+00:00,-5.330,-5.330,0.000,1.333,0.056,29.754,0.598,49.795
2024-03-08 20:00:00+00:00,-5.705,-5.705,0.000,1.426,0.059,28.268,0.568,49.795
2024-03-08 20:15:00+00:00,-6.135,-6.135,0.000,1.534,0.064,26.670,0.536,49.795
2024-03-08 20:30:00+00:00,-5.770,-5.770,0.000,1.442,0.060,25.168,0.505,49.795
2024-03-08 20:45:00+00:00,-5.930,-5.930,0.000,1.482,0.062,23.623,0.474,49.795
2024-03-08 21:00:00+00:00,-6.260,-6.260,0.000,1.565,0.065,21.993,0.442,49.795
2024-03-08 21:15:00+00:00,-5.680,-5.680,0.000,1.420,0.059,20.514,0.412,49.795
2024-03-08 21:30:00+00:00,-6.175,-6.175,0.000,1.544,0.064,18.906,0.380,49.795
2024-03-08 21:45:00+00:00,-4.945,-4.945,0.000,1.236,0.052,17.618,0.354,49.795
2024-03-08 22:00:00+00:00,-5.355,-5.355,0.000,1.339,0.056,16.224,0.326,49.795
2024-03-08 22:15:00+00:00,-4.990,-4.990,0.000,1.248,0.052,14.924,0.300,49.795
2024-03-08 22:30:00+00:00,-4.730,-4.730,0.000,1.183,0.049,13.692,0.275,49.795
2024-03-08 22:45:00+00:00,-4.380,-4.380,0.000,1.095,0.046,12.552,0.252,49.795
2024-03-08 23:00:00+00:00,-4.100,-4.100,0.000,1.025,0.043,11.484,0.231,49.795
2024-03-08 23:15:00+00:00,-4.230,-4.230,0.000,1.058,0.044,10.382,0.209,49.795
2024-03-08 23:30:00+00:00,-4.540,-4.540,0.000,1.135,0.047,9.200,0.185,49.795
2024-03-08 23:45:00+00:00,-4.140,-4.140,0.000,1.035,0.043,8.122,0.163,49.795
2024-03-09 00:00:00+00:00,-3.635,-3.635,0.000,0.909,0.038,7.175,0.144,49.795
2024-03-09 00:15:00+00:00,-3.765,-3.765,0.000,0.941,0.039,6.195,0.124,49.795
2024-03-09 00:30:00+00:00,-3.490,-3.490,0.000,0.873,0.036,5.286,0.106,49.795
2024-03-09 00:45:00+00:00,-4.190,-4.190,0.000,1.048,0.044,4.195,0.084,49.795
2024-03-09 01:00:00+00:00,-4.010,-4.010,0.000,1.002,0.042,3.151,0.063,49.795
2024-03-09 01:15:00+00:00,0.000,0.000,0.000,0.000,0.000,3.151,0.063,49.795
2024-03-09 01:30:00+00:00,-2.538,-2.538,0.000,0.635,0.026,2.490,0.050,49.795
2024-03-09 01:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 02:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 02:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 02:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 02:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 03:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 03:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 03:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 03:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 04:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 04:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 04:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 04:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 05:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 05:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 05:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 05:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 06:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 06:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 06:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 07:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 07:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 07:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 07:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 08:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 08:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 08:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 08:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 09:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 09:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 09:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 09:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 10:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 10:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 10:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 10:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 11:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 11:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 11:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 11:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 12:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 12:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-09 12:45:00+00:00,31.232,31.232,7.808,0.000,0.312,9.985,0.201,49.795
2024-03-09 13:00:00+00:00,27.128,27.128,6.782,0.000,0.271,16.496,0.331,49.795
2024-03-09 13:15:00+00:00,23.045,23.045,5.761,0.000,0.230,22.027,0.442,49.795
2024-03-09 13:30:00+00:00,21.808,21.808,5.452,0.000,0.218,27.261,0.547,49.795
2024-03-09 13:45:00+00:00,24.468,24.468,6.117,0.000,0.245,33.133,0.665,49.795
2024-03-09 14:00:00+00:00,23.852,23.852,5.963,0.000,0.239,38.858,0.780,49.795
2024-03-09 14:15:00+00:00,16.172,16.172,4.043,0.000,0.162,42.739,0.858,49.795
2024-03-09 14:30:00+00:00,6.008,6.008,1.502,0.000,0.060,44.181,0.887,49.795
2024-03-09 14:45:00+00:00,5.915,5.915,1.479,0.000,0.059,45.601,0.916,49.795
2024-03-09 15:00:00+00:00,3.851,3.851,0.963,0.000,0.039,46.525,0.934,49.795
2024-03-09 15:15:00+00:00,1.690,1.690,0.423,0.000,0.017,46.931,0.942,49.795
2024-03-09 15:30:00+00:00,1.560,1.560,0.390,0.000,0.016,47.305,0.950,49.795
2024-03-09 15:45:00+00:00,-0.330,-0.330,0.000,0.082,0.003,47.219,0.948,49.795
2024-03-09 16:00:00+00:00,-0.252,-0.252,0.000,0.063,0.003,47.153,0.947,49.795
2024-03-09 16:15:00+00:00,-2.752,-2.752,0.000,0.688,0.029,46.437,0.933,49.795
2024-03-09 16:30:00+00:00,-4.793,-4.793,0.000,1.198,0.050,45.189,0.907,49.795
2024-03-09 16:45:00+00:00,-4.711,-4.711,0.000,1.178,0.049,43.962,0.883,49.795
2024-03-09 17:00:00+00:00,-5.029,-5.029,0.000,1.257,0.052,42.652,0.857,49.795
2024-03-09 17:15:00+00:00,-5.660,-5.660,0.000,1.415,0.059,41.178,0.827,49.795
2024-03-09 17:30:00+00:00,-5.550,-5.550,0.000,1.387,0.058,39.733,0.798,49.795
2024-03-09 17:45:00+00:00,-5.345,-5.345,0.000,1.336,0.056,38.341,0.770,49.795
2024-03-09 18:00:00+00:00,-5.745,-5.745,0.000,1.436,0.060,36.845,0.740,49.795
2024-03-09 18:15:00+00:00,-5.610,-5.610,0.000,1.403,0.058,35.384,0.711,49.795
2024-03-09 18:30:00+00:00,-5.445,-5.445,0.000,1.361,0.057,33.966,0.682,49.795
2024-03-09 18:45:00+00:00,-5.620,-5.620,0.000,1.405,0.059,32.502,0.653,49.795
2024-03-09 19:00:00+00:00,-5.680,-5.680,0.000,1.420,0.059,31.023,0.623,49.795
2024-03-09 19:15:00+00:00,-5.980,-5.980,0.000,1.495,0.062,29.466,0.592,49.795
2024-03-09 19:30:00+00:00,-5.805,-5.805,0.000,1.451,0.060,27.954,0.561,49.795
2024-03-09 19:45:00+00:00,-5.355,-5.355,0.000,1.339,0.056,26.559,0.533,49.795
2024-03-09 20:00:00+00:00,-5.030,-5.030,0.000,1.258,0.052,25.250,0.507,49.795
2024-03-09 20:15:00+00:00,-5.110,-5.110,0.000,1.278,0.053,23.919,0.480,49.795
2024-03-09 20:30:00+00:00,-4.990,-4.990,0.000,1.248,0.052,22.619,0.454,49.795
2024-03-09 20:45:00+00:00,-4.945,-4.945,0.000,1.236,0.052,21.332,0.428,49.795
2024-03-09 21:00:00+00:00,-4.770,-4.770,0.000,1.192,0.050,20.089,0.403,49.795
2024-03-09 21:15:00+00:00,-4.880,-4.880,0.000,1.220,0.051,18.819,0.378,49.795
2024-03-09 21:30:00+00:00,-5.190,-5.190,0.000,1.298,0.054,17.467,0.351,49.795
2024-03-09 21:45:00+00:00,-5.480,-5.480,0.000,1.370,0.057,16.040,0.322,49.795
2024-03-09 22:00:00+00:00,-5.795,-5.795,0.000,1.449,0.060,14.531,0.292,49.795
2024-03-09 22:15:00+00:00,-5.805,-5.805,0.000,1.451,0.060,13.019,0.261,49.795
2024-03-09 22:30:00+00:00,-6.100,-6.100,0.000,1.525,0.064,11.431,0.230,49.795
2024-03-09 22:45:00+00:00,-6.245,-6.245,0.000,1.561,0.065,9.804,0.197,49.795
2024-03-09 23:00:00+00:00,-5.850,-5.850,0.000,1.462,0.061,8.281,0.166,49.795
2024-03-09 23:15:00+00:00,-6.180,-6.180,0.000,1.545,0.064,6.671,0.134,49.795
2024-03-09 23:30:00+00:00,-6.260,-6.260,0.000,1.565,0.065,5.041,0.101,49.795
2024-03-09 23:45:00+00:00,-6.070,-6.070,0.000,1.518,0.063,3.461,0.069,49.795
2024-03-10 00:00:00+00:00,-3.728,-3.728,0.000,0.932,0.039,2.490,0.050,49.795
2024-03-10 00:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-10 00:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-10 00:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-10 01:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-10 01:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
2024-03-10 01:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.490,0.050,49.795
